,accuracy,loss,val_accuracy,val_loss
0,0.1355932205915451,2.546931028366089,0.1525423675775528,2.1486401557922363
1,0.19209039211273193,2.428131341934204,0.1525423675775528,2.1745333671569824
2,0.1906779706478119,2.2854936122894287,0.11299435049295425,2.0057899951934814
3,0.221751406788826,2.1322145462036133,0.1525423675775528,1.939686894416809
4,0.221751406788826,2.0863537788391113,0.2429378479719162,1.8886072635650635
5,0.2528248727321625,1.9749181270599365,0.41807910799980164,1.8167203664779663
6,0.2598870098590851,1.9024516344070435,0.35593220591545105,1.83412504196167
7,0.3022598922252655,1.7970542907714844,0.40112993121147156,1.7583849430084229
8,0.3192090392112732,1.6900067329406738,0.5028248429298401,1.7307454347610474
9,0.354519784450531,1.5971195697784424,0.41807910799980164,1.6620503664016724
10,0.3375706076622009,1.677851676940918,0.40112993121147156,1.6449006795883179
11,0.3757062256336212,1.628068447113037,0.22033898532390594,1.7591632604599
12,0.36299434304237366,1.6256041526794434,0.31073445081710815,1.6653449535369873
13,0.3361581861972809,1.6506673097610474,0.3333333432674408,1.5926400423049927
14,0.3686440587043762,1.551996111869812,0.3615819215774536,1.5428798198699951
15,0.4406779706478119,1.4686517715454102,0.3333333432674408,1.5934553146362305
16,0.4237288236618042,1.4614328145980835,0.3615819215774536,1.4964627027511597
17,0.43644067645072937,1.4292186498641968,0.38418078422546387,1.4723179340362549
18,0.44632768630981445,1.410518765449524,0.4067796468734741,1.502157211303711
19,0.44632768630981445,1.3665287494659424,0.4237288236618042,1.514257550239563
20,0.48022598028182983,1.3472836017608643,0.5141242742538452,1.5012956857681274
21,0.47457626461982727,1.3590251207351685,0.5254237055778503,1.4333430528640747
22,0.48446327447891235,1.3052951097488403,0.5367231369018555,1.4213184118270874
23,0.5169491767883301,1.2667256593704224,0.5480226278305054,1.3994098901748657
24,0.5127118825912476,1.2575522661209106,0.5423728823661804,1.354354739189148
25,0.48446327447891235,1.2530722618103027,0.4576271176338196,1.395883560180664
26,0.4858756959438324,1.2864571809768677,0.5649717450141907,1.3255847692489624
27,0.5480226278305054,1.1930363178253174,0.47457626461982727,1.334267258644104
28,0.5367231369018555,1.194047451019287,0.5706214904785156,1.3198720216751099
29,0.5268361568450928,1.2131454944610596,0.6101694703102112,1.2941113710403442
30,0.5677965879440308,1.1662288904190063,0.5480226278305054,1.2336663007736206
31,0.5367231369018555,1.1697587966918945,0.6723163723945618,1.2643070220947266
32,0.5748587846755981,1.1679208278656006,0.6497175097465515,1.2437399625778198
33,0.5480226278305054,1.1720588207244873,0.5875706076622009,1.2639838457107544
34,0.598870038986206,1.0892047882080078,0.6610169410705566,1.1967253684997559
35,0.5861582159996033,1.120162844657898,0.5932203531265259,1.3104735612869263
36,0.5790960192680359,1.093969702720642,0.6666666865348816,1.1843937635421753
37,0.5889830589294434,1.107237696647644,0.6440678238868713,1.2159864902496338
38,0.604519784450531,1.065847396850586,0.5875706076622009,1.2013391256332397
39,0.6144067645072937,1.0453128814697266,0.5706214904785156,1.1572227478027344
40,0.612994372844696,1.0201210975646973,0.5536723136901855,1.1589319705963135
41,0.5734463334083557,1.0647612810134888,0.508474588394165,1.1208242177963257
42,0.5974576473236084,1.0671550035476685,0.6158192157745361,1.092465877532959
43,0.6031073331832886,1.0334910154342651,0.7118644118309021,1.0302150249481201
44,0.6610169410705566,0.9946882128715515,0.5875706076622009,1.1367038488388062
45,0.6115819215774536,1.0039023160934448,0.6271186470985413,1.0595325231552124
46,0.6115819215774536,1.000212550163269,0.6666666865348816,1.0359930992126465
47,0.6257061958312988,0.9870010614395142,0.6666666865348816,0.9999953508377075
48,0.6031073331832886,0.9964739084243774,0.6666666865348816,0.9547163844108582
49,0.6228813529014587,1.0095129013061523,0.6158192157745361,1.0482678413391113
50,0.6384180784225464,0.9852957129478455,0.6836158037185669,1.018640398979187
51,0.6398305296897888,0.9519022107124329,0.6497175097465515,1.0266250371932983
52,0.5861582159996033,1.0244213342666626,0.6666666865348816,0.9657233953475952
53,0.6158192157745361,0.9809756278991699,0.6836158037185669,0.9056348204612732
54,0.5974576473236084,0.9710270166397095,0.700564980506897,0.9407876133918762
55,0.6115819215774536,0.9852976202964783,0.604519784450531,0.9883942604064941
56,0.6497175097465515,0.9366685152053833,0.6666666865348816,0.941279947757721
57,0.6412429213523865,0.9278990030288696,0.6101694703102112,0.9708420634269714
58,0.6285310983657837,0.9775220155715942,0.6836158037185669,0.8749163150787354
59,0.6242938041687012,0.9382123947143555,0.5819209218025208,1.0748363733291626
60,0.6214689016342163,0.9608983397483826,0.5367231369018555,1.1208140850067139
61,0.6200565099716187,0.969458281993866,0.5932203531265259,1.0459799766540527
62,0.6228813529014587,0.9501829147338867,0.604519784450531,0.9920806884765625
63,0.6257061958312988,0.9222804307937622,0.6271186470985413,0.9295356273651123
64,0.6624293923377991,0.8942797183990479,0.5932203531265259,0.9102450609207153
65,0.6822034120559692,0.8546649217605591,0.6271186470985413,0.8811359405517578
66,0.6327683329582214,0.9043901562690735,0.6610169410705566,0.9521098136901855
67,0.6666666865348816,0.8776498436927795,0.6440678238868713,0.8932291865348816
68,0.6624293923377991,0.8631927371025085,0.6497175097465515,0.8873066902160645
69,0.6567796468734741,0.8807106614112854,0.6440678238868713,0.9174966812133789
70,0.6567796468734741,0.9117172956466675,0.6158192157745361,0.9170480370521545
71,0.6214689016342163,0.9118775725364685,0.6384180784225464,0.9397557377815247
72,0.6483050584793091,0.8674092292785645,0.5706214904785156,1.009447693824768
73,0.6567796468734741,0.855414092540741,0.7062146663665771,0.7639337778091431
74,0.6751412153244019,0.8167712688446045,0.6553672552108765,0.9061337113380432
75,0.6624293923377991,0.8609403371810913,0.6610169410705566,0.8087135553359985
76,0.694915235042572,0.829321026802063,0.7231638431549072,0.7686207890510559
77,0.6723163723945618,0.8198643922805786,0.6666666865348816,0.8397250175476074
78,0.6822034120559692,0.8011296391487122,0.604519784450531,0.8780196309089661
79,0.6694915294647217,0.8365943431854248,0.6271186470985413,0.860004723072052
80,0.6765536665916443,0.846979022026062,0.6836158037185669,0.7804743051528931
81,0.659604549407959,0.8305322527885437,0.6892655491828918,0.7653415203094482
82,0.6228813529014587,0.883635938167572,0.4971751272678375,1.1211490631103516
83,0.5847457647323608,1.0165003538131714,0.451977401971817,1.3407728672027588
84,0.6497175097465515,0.8749017119407654,0.6440678238868713,0.8257004022598267
85,0.6850282549858093,0.8057852983474731,0.700564980506897,0.7519755959510803
86,0.6355932354927063,0.8306989669799805,0.7401130199432373,0.7787082195281982
87,0.6709039807319641,0.8346028923988342,0.7118644118309021,0.7814294695854187
88,0.659604549407959,0.8366712927818298,0.6271186470985413,0.8398763537406921
89,0.7019773721694946,0.7760807871818542,0.6214689016342163,0.8387159705162048
90,0.7062146663665771,0.7551854252815247,0.7288135886192322,0.6988069415092468
91,0.6864407062530518,0.7951849102973938,0.6779661178588867,0.7855257987976074
92,0.6906779408454895,0.7956469058990479,0.7062146663665771,0.7359389662742615
93,0.6991525292396545,0.761119544506073,0.7344632744789124,0.6932495832443237
94,0.6920903921127319,0.7650851011276245,0.7062146663665771,0.7307261824607849
95,0.700564980506897,0.7701311111450195,0.6779661178588867,0.8020977973937988
96,0.7161017060279846,0.741352915763855,0.6327683329582214,0.8902724385261536
97,0.6807909607887268,0.7762466669082642,0.7288135886192322,0.7249303460121155
98,0.7217513918876648,0.7348631024360657,0.7175140976905823,0.7727829217910767
99,0.6963276863098145,0.7802601456642151,0.7118644118309021,0.6964691281318665
100,0.6991525292396545,0.7648914456367493,0.7401130199432373,0.636425793170929
101,0.6610169410705566,0.8456501364707947,0.49152541160583496,1.2207438945770264
102,0.6850282549858093,0.7948527336120605,0.604519784450531,0.8366195559501648
103,0.6723163723945618,0.7816787958145142,0.7118644118309021,0.677908718585968
104,0.7217513918876648,0.7407919764518738,0.6836158037185669,0.761633038520813
105,0.6892655491828918,0.7761520147323608,0.7175140976905823,0.6963596940040588
106,0.694915235042572,0.7948997020721436,0.7062146663665771,0.6615121960639954
107,0.7118644118309021,0.7344140410423279,0.6610169410705566,0.7792720198631287
108,0.6864407062530518,0.7811886072158813,0.5141242742538452,1.1914907693862915
109,0.7104519605636597,0.7691847681999207,0.6497175097465515,0.8319976925849915
110,0.7146892547607422,0.7679845094680786,0.7457627058029175,0.6346114277839661
111,0.7302259802818298,0.698563814163208,0.7344632744789124,0.6378540396690369
112,0.7330508232116699,0.6872215270996094,0.7118644118309021,0.6671658754348755
113,0.7189265489578247,0.7096688747406006,0.7627118825912476,0.6382406949996948
114,0.7274011373519897,0.71440190076828,0.7344632744789124,0.6411445140838623
115,0.6991525292396545,0.7322403788566589,0.7118644118309021,0.6574709415435791
116,0.7274011373519897,0.7203131914138794,0.7062146663665771,0.6989148259162903
117,0.700564980506897,0.7598452568054199,0.6553672552108765,0.7184229493141174
118,0.7118644118309021,0.7377756237983704,0.6440678238868713,0.8831498026847839
119,0.7146892547607422,0.7369515895843506,0.49152541160583496,1.1711751222610474
120,0.6822034120559692,0.7953607439994812,0.7175140976905823,0.6690304279327393
121,0.7330508232116699,0.6903694868087769,0.6610169410705566,0.7867798209190369
122,0.6977401375770569,0.7904446125030518,0.7627118825912476,0.5783836245536804
123,0.6906779408454895,0.7359822392463684,0.7627118825912476,0.6382617950439453
124,0.7302259802818298,0.697303831577301,0.700564980506897,0.7198879718780518
125,0.6920903921127319,0.7892263531684875,0.7344632744789124,0.6871876120567322
126,0.700564980506897,0.7415756583213806,0.6384180784225464,0.8815773725509644
127,0.7259886860847473,0.7344750165939331,0.7457627058029175,0.6037570834159851
128,0.7358757257461548,0.6941471695899963,0.7401130199432373,0.5829187631607056
129,0.7612994313240051,0.6192028522491455,0.7062146663665771,0.6133718490600586
130,0.758474588394165,0.6578398942947388,0.7231638431549072,0.7133311629295349
131,0.7358757257461548,0.7152576446533203,0.694915235042572,0.770355761051178
132,0.7655367255210876,0.6304733753204346,0.7401130199432373,0.682762622833252
133,0.7259886860847473,0.6974794864654541,0.7796609997749329,0.5460782051086426
134,0.7683615684509277,0.6448091268539429,0.7344632744789124,0.6142382621765137
135,0.7655367255210876,0.6478567719459534,0.7627118825912476,0.6211522817611694
136,0.7189265489578247,0.7207361459732056,0.7683615684509277,0.5630922317504883
137,0.7429378628730774,0.6813059449195862,0.7457627058029175,0.6446038484573364
138,0.7485875487327576,0.662388026714325,0.6779661178588867,0.7957038879394531
139,0.7485875487327576,0.7113161087036133,0.5932203531265259,0.9600741863250732
140,0.7895480394363403,0.6387295126914978,0.7683615684509277,0.6147270202636719
141,0.7881355881690979,0.6040120124816895,0.7740113139152527,0.5773224830627441
142,0.7641242742538452,0.6506115198135376,0.7853107452392578,0.5928739309310913
143,0.7754237055778503,0.6130232214927673,0.7514124512672424,0.5541586875915527
144,0.755649745464325,0.6480620503425598,0.7853107452392578,0.5878042578697205
145,0.7725988626480103,0.6291826963424683,0.7853107452392578,0.5889859795570374
146,0.7076271176338196,0.744312584400177,0.7288135886192322,0.6632487773895264
147,0.7231638431549072,0.7240071296691895,0.604519784450531,0.9578260183334351
148,0.6977401375770569,0.7668958902359009,0.7740113139152527,0.5500202775001526
149,0.7175140976905823,0.7365056872367859,0.5423728823661804,1.0879340171813965
150,0.7076271176338196,0.7564805746078491,0.700564980506897,0.764909565448761
151,0.7387005686759949,0.6848223805427551,0.6327683329582214,0.8791489005088806
152,0.7132768630981445,0.7216524481773376,0.6836158037185669,0.7979044318199158
153,0.7217513918876648,0.6932119131088257,0.7683615684509277,0.5821203589439392
154,0.7076271176338196,0.7209814786911011,0.7344632744789124,0.6340603828430176
155,0.741525411605835,0.6696099042892456,0.7853107452392578,0.520380973815918
156,0.7740113139152527,0.6541321277618408,0.7457627058029175,0.5817204117774963
157,0.7514124512672424,0.6554133296012878,0.7514124512672424,0.6082626581192017
158,0.7824859023094177,0.587654173374176,0.8022598624229431,0.5414960384368896
159,0.755649745464325,0.6310474872589111,0.7853107452392578,0.5590053796768188
160,0.8135592937469482,0.5898455381393433,0.7344632744789124,0.5790565013885498
161,0.7697740197181702,0.6081441044807434,0.6892655491828918,0.678952693939209
162,0.7796609997749329,0.5819116830825806,0.7853107452392578,0.510336697101593
163,0.7725988626480103,0.6153466105461121,0.7796609997749329,0.6006212830543518
164,0.7782486081123352,0.5947859883308411,0.7796609997749329,0.6179674863815308
165,0.7740113139152527,0.5689843893051147,0.7683615684509277,0.5565699934959412
166,0.8036723136901855,0.5766420364379883,0.7683615684509277,0.5356277227401733
167,0.7768361568450928,0.599698543548584,0.7118644118309021,0.7826603651046753
168,0.7740113139152527,0.5993419289588928,0.7853107452392578,0.5668725371360779
169,0.7627118825912476,0.6568633913993835,0.6158192157745361,0.8841677904129028
170,0.6850282549858093,0.7400829195976257,0.7683615684509277,0.5682216882705688
171,0.7245762944221497,0.7358065843582153,0.6101694703102112,0.9509249925613403
172,0.7429378628730774,0.6810563802719116,0.5875706076622009,1.0656311511993408
173,0.7245762944221497,0.695587158203125,0.7570621371269226,0.6188677549362183
174,0.7697740197181702,0.6391376852989197,0.7740113139152527,0.5337783694267273
175,0.7725988626480103,0.6139485239982605,0.790960431098938,0.5146061182022095
176,0.7768361568450928,0.5831483602523804,0.7683615684509277,0.5355003476142883
177,0.790960431098938,0.5821805000305176,0.7570621371269226,0.6067968010902405
178,0.790960431098938,0.5887637734413147,0.7627118825912476,0.5289077162742615
179,0.7881355881690979,0.5794922113418579,0.7683615684509277,0.6092947125434875
180,0.790960431098938,0.5776805877685547,0.7401130199432373,0.5378690958023071
181,0.7768361568450928,0.59822678565979,0.7627118825912476,0.5444501638412476
182,0.7711864113807678,0.5750904679298401,0.7966101765632629,0.5230279564857483
183,0.8135592937469482,0.5579714179039001,0.8022598624229431,0.5085852742195129
184,0.7810734510421753,0.5706062316894531,0.7796609997749329,0.5179340839385986
185,0.7796609997749329,0.5835016369819641,0.790960431098938,0.5034323930740356
186,0.758474588394165,0.5849407911300659,0.7514124512672424,0.6057313680648804
187,0.7782486081123352,0.5713253617286682,0.7401130199432373,0.5842671990394592
188,0.7853107452392578,0.5533460378646851,0.7627118825912476,0.5098087787628174
189,0.799435019493103,0.5408697724342346,0.8135592937469482,0.4693649113178253
190,0.7881355881690979,0.5734975934028625,0.7570621371269226,0.5930861830711365
191,0.8022598624229431,0.5706595182418823,0.7570621371269226,0.5972620844841003
192,0.7838982939720154,0.5817163586616516,0.7344632744789124,0.7344472408294678
193,0.7740113139152527,0.5804828405380249,0.790960431098938,0.5031697750091553
194,0.8135592937469482,0.537098228931427,0.7796609997749329,0.49535879492759705
195,0.7951977252960205,0.5453341603279114,0.7740113139152527,0.5763815641403198
196,0.8135592937469482,0.5166547298431396,0.790960431098938,0.47647374868392944
197,0.7966101765632629,0.5607149004936218,0.7401130199432373,0.5485352873802185
198,0.7937853336334229,0.5436282157897949,0.7740113139152527,0.4993623197078705
199,0.8163841962814331,0.5618438720703125,0.7796609997749329,0.5288645625114441
200,0.7274011373519897,0.7538747191429138,0.7401130199432373,0.664784848690033
201,0.7062146663665771,0.7917132377624512,0.5028248429298401,1.40656316280365
202,0.7161017060279846,0.7572898864746094,0.7457627058029175,0.8065887093544006
203,0.7231638431549072,0.6781669855117798,0.790960431098938,0.5669566988945007
204,0.7189265489578247,0.7117041945457458,0.5762711763381958,0.9315444231033325
205,0.694915235042572,0.7652344107627869,0.7966101765632629,0.5475042462348938
206,0.7118644118309021,0.6761662364006042,0.6892655491828918,0.8210420608520508
207,0.6935028433799744,0.7171077132225037,0.7740113139152527,0.5677306056022644
208,0.7330508232116699,0.6572458148002625,0.7683615684509277,0.5700133442878723
209,0.7768361568450928,0.5926812887191772,0.7401130199432373,0.639916181564331
210,0.741525411605835,0.6438266634941101,0.7683615684509277,0.5917184948921204
211,0.7641242742538452,0.6436912417411804,0.694915235042572,0.6710240840911865
212,0.7768361568450928,0.56980961561203,0.8192090392112732,0.4804801344871521
213,0.7937853336334229,0.555924654006958,0.7344632744789124,0.6152530908584595
214,0.7867231369018555,0.5614783763885498,0.7401130199432373,0.6482124328613281
215,0.7937853336334229,0.5735058784484863,0.7627118825912476,0.6180943846702576
216,0.7853107452392578,0.5734871625900269,0.7853107452392578,0.5492143630981445
217,0.7740113139152527,0.5869336128234863,0.7966101765632629,0.5649175047874451
218,0.7669491767883301,0.5685064196586609,0.6892655491828918,0.7673068046569824
219,0.7697740197181702,0.557861328125,0.7288135886192322,0.6399377584457397
220,0.7669491767883301,0.5937576293945312,0.7231638431549072,0.6871482133865356
221,0.7923728823661804,0.5361896753311157,0.7796609997749329,0.6356832385063171
222,0.8177965879440308,0.5285086035728455,0.7740113139152527,0.5344488620758057
223,0.8206214904785156,0.49392861127853394,0.8135592937469482,0.49064233899116516
224,0.805084764957428,0.5355170965194702,0.7457627058029175,0.620093584060669
225,0.8121469020843506,0.49002623558044434,0.790960431098938,0.5071383118629456
226,0.8276836276054382,0.49111485481262207,0.7740113139152527,0.5079508423805237
227,0.7867231369018555,0.5486956238746643,0.7796609997749329,0.5124362707138062
228,0.8022598624229431,0.5299863219261169,0.6723163723945618,0.630546510219574
229,0.8163841962814331,0.4904523491859436,0.7853107452392578,0.5283306837081909
230,0.8064971566200256,0.5103044509887695,0.7853107452392578,0.5100264549255371
231,0.8177965879440308,0.494984894990921,0.7853107452392578,0.5529955625534058
232,0.8177965879440308,0.515387237071991,0.8079096078872681,0.4646656811237335
233,0.7937853336334229,0.5343227386474609,0.7740113139152527,0.5083038806915283
234,0.7980226278305054,0.5387557744979858,0.7740113139152527,0.5266386270523071
235,0.8079096078872681,0.5074185132980347,0.790960431098938,0.5398300290107727
236,0.8192090392112732,0.4894985556602478,0.7853107452392578,0.47858476638793945
237,0.8163841962814331,0.4882690906524658,0.7966101765632629,0.5098362565040588
238,0.8319209218025208,0.5006571412086487,0.7683615684509277,0.524850606918335
239,0.848870038986206,0.47432079911231995,0.8022598624229431,0.4819992780685425
240,0.8220338821411133,0.4990314841270447,0.790960431098938,0.49745622277259827
241,0.8276836276054382,0.49546968936920166,0.7514124512672424,0.6415740847587585
242,0.8163841962814331,0.52019864320755,0.7570621371269226,0.5515632033348083
243,0.8064971566200256,0.5116206407546997,0.6836158037185669,0.8497571349143982
244,0.7612994313240051,0.5986371040344238,0.7231638431549072,0.8241797089576721
245,0.7881355881690979,0.5623112916946411,0.7118644118309021,0.6948482990264893
246,0.7612994313240051,0.6144677996635437,0.7344632744789124,0.6825346946716309
247,0.7768361568450928,0.5905084013938904,0.7627118825912476,0.5694515705108643
248,0.8008474707603455,0.5280777812004089,0.7062146663665771,0.7908627986907959
249,0.8135592937469482,0.5097280740737915,0.7853107452392578,0.49262404441833496
250,0.8192090392112732,0.5039428472518921,0.7401130199432373,0.5739092826843262
251,0.8022598624229431,0.5343523621559143,0.8022598624229431,0.45182153582572937
252,0.8135592937469482,0.5179592370986938,0.7740113139152527,0.5246186256408691
253,0.8149717450141907,0.47713935375213623,0.7344632744789124,0.6034734845161438
254,0.8248587846755981,0.4684760868549347,0.8022598624229431,0.46876001358032227
255,0.848870038986206,0.484036386013031,0.7853107452392578,0.508871853351593
256,0.848870038986206,0.4501292407512665,0.790960431098938,0.5238866209983826
257,0.8248587846755981,0.4984486997127533,0.8079096078872681,0.49124249815940857
258,0.8177965879440308,0.49438488483428955,0.8022598624229431,0.4753916561603546
259,0.8319209218025208,0.472039133310318,0.8135592937469482,0.4813031852245331
260,0.8192090392112732,0.47953006625175476,0.7966101765632629,0.5029184818267822
261,0.8305084705352783,0.4468532204627991,0.7118644118309021,0.6878423094749451
262,0.8347457647323608,0.4834742546081543,0.7570621371269226,0.6201126575469971
263,0.8192090392112732,0.5070070624351501,0.7231638431549072,0.6332120895385742
264,0.8135592937469482,0.4675699770450592,0.7683615684509277,0.5425919890403748
265,0.8333333134651184,0.47190144658088684,0.7401130199432373,0.6809565424919128
266,0.8079096078872681,0.49361738562583923,0.7570621371269226,0.5447605848312378
267,0.8121469020843506,0.48877957463264465,0.7966101765632629,0.5081470608711243
268,0.8135592937469482,0.5302442908287048,0.790960431098938,0.4745705723762512
269,0.7853107452392578,0.5354241132736206,0.6553672552108765,0.825791597366333
270,0.8121469020843506,0.4904216229915619,0.8079096078872681,0.46773532032966614
271,0.840395450592041,0.436172217130661,0.8192090392112732,0.44337964057922363
